"","Variable","Type","y","coef","exp(coef)","se(coef)","z","Pr(>|z|)","exp(-coef)","lower .95","upper .95","Variable.y","DataFile","SurveyText","Values","ValueLabels","variable_group","variable_group_name","num.values","make.factor","num.na","Ref","score.pval","zph.pval","score.pval.xrand","score.pval.adjust","score.pval.xrand.adjust","zph.pval.adjust"
"53","de_daytime_sleep_avg_hours","numeric","x",0.00978818305287157,1.0098362439984,0.00201142612841434,4.86629009865148,1.13712570875951e-06,0.990259565294021,1.00586298066971,1.01382520213023,"de_daytime_sleep_avg_hours","HLES_dog_owner","How many hours does your dog sleep on an average day?","99 | 0 | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 18 | 19 | 20 | 21 | 22 | 23 | 24","Don't know | 0 | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 18 | 19 | 20 | 21 | 22 | 23 | 24","de","Dog Environment",26,FALSE,5483,NA,1.13080227251722e-06,0.00960150249722794,0.0497072467495522,0.000168938611004834,1,1
"54","de_drinks_outdoor_water","factor","xYes",-0.0950896124254404,0.909291447005143,0.0206825363782508,-4.5975798464174,4.27426843588779e-06,1.09975740263874,0.873168578874266,0.946908713392635,"de_drinks_outdoor_water|Yes","HLES_dog_owner","Does your dog drink from outdoor water sources (such as lake, river, stream, pond, puddles, etc.)?","True | False","Yes | No","de","Dog Environment",2,TRUE,0,"No",4.24343224993664e-06,0.00119059192372725,0.0597507492499308,0.00057498388198694,1,0.326780191981409
"55","de_eats_grass_frequency","factor","xFrequently",-0.0476007419470372,0.953514409395753,0.021870725961114,-2.17645916425778,0.029520943962093,1.04875184910284,0.913504865329952,0.995276285252119,"de_eats_grass_frequency|Frequently","HLES_dog_owner","How often do you see your dog eating grass?","1 | 2 | 0"," Frequently  |  Infrequently  |  Never","de","Dog Environment",3,TRUE,0,"Infrequently",3.34689144938249e-10,0.211644211809963,0.415668139363173,8.47853162730565e-08,1,1
"56","de_eats_grass_frequency","factor","xNever",0.149334933584752,1.1610618026838,0.0269126272693953,5.54887979125597,2.87505763186468e-08,0.861280594787028,1.10140556820912,1.223949241371,"de_eats_grass_frequency|Never","HLES_dog_owner","How often do you see your dog eating grass?","1 | 2 | 0"," Frequently  |  Infrequently  |  Never","de","Dog Environment",3,TRUE,0,"Infrequently",3.34689144938249e-10,0.211644211809963,0.415668139363173,8.47853162730565e-08,1,1
"57","de_home_years_lived_in","numeric","x",-0.00620012971021179,0.99381905143167,0.00163401190363853,-3.79442138481713,0.000147988160580852,1.0062193902999,0.990641333287067,0.997006962864467,"de_home_years_lived_in","HLES_dog_owner","How many years have you lived in this home?","0 | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 | 14 | 15","Less than 1 | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 | 14 | 15+","de","Dog Environment",16,FALSE,0,NA,0.000147608620146882,0.0706188605745626,0.847907739965497,0.0140990139098223,1,1
"58","de_recreational_spaces","factor","xNo",0.160190162673202,1.17373405017557,0.0192775547553696,8.30967229537148,9.5966723390781e-17,0.851981758431917,1.13021383534782,1.21893006213075,"de_recreational_spaces|No","HLES_dog_owner","Do you ever take your dog to parks or other open spaces meant for recreational activities?","True | False","Yes | No","de","Dog Environment",2,TRUE,0,"Yes",8.94091371701488e-17,0.000135575208147642,0.287245443064452,3.47294174327302e-14,1,0.059696430273727
"59","de_routine_consistency","factor","xNo daily routine/my routine varies a lot",-0.186744972530841,0.829655294297697,0.0704303843551392,-2.651483081353,0.00801391278837814,1.20531985617774,0.722681998785459,0.952463059150502,"de_routine_consistency|No daily routine/my routine varies a lot","HLES_dog_owner","How consistent is your dog's daily routine?  We understand that this can vary. Please just provide your best estimate.","1 | 2 | 3 | 4 | 5 | 0"," Same routine every day  |  Same routine on weekdays only  |  Same routine 3-5 days a week  |  Same routine on weekends only  |  Same routine on most weekends and same routine on most weekdays  |  No daily routine/my routine varies a lot","de","Dog Environment",6,TRUE,0,"Same routine every day",0.000153769940874268,0.743058888854618,0.713301150144058,0.014221249357977,1,1
"60","de_routine_consistency","factor","xSame routine 3-5 days a week",-0.091911953862022,0.912185460416417,0.0355701603439128,-2.58396231485504,0.00976724658919955,1.09626829564187,0.850757468376295,0.978048791958504,"de_routine_consistency|Same routine 3-5 days a week","HLES_dog_owner","How consistent is your dog's daily routine?  We understand that this can vary. Please just provide your best estimate.","1 | 2 | 3 | 4 | 5 | 0"," Same routine every day  |  Same routine on weekdays only  |  Same routine 3-5 days a week  |  Same routine on weekends only  |  Same routine on most weekends and same routine on most weekdays  |  No daily routine/my routine varies a lot","de","Dog Environment",6,TRUE,0,"Same routine every day",0.000153769940874268,0.743058888854618,0.713301150144058,0.014221249357977,1,1
"61","de_routine_consistency","factor","xSame routine on most weekends and same routine on most weekdays",-0.0856133177926785,0.917949117192528,0.0225578283396354,-3.79528190850938,0.000147475785991117,1.08938500105367,0.878248365515388,0.959444520298146,"de_routine_consistency|Same routine on most weekends and same routine on most weekdays","HLES_dog_owner","How consistent is your dog's daily routine?  We understand that this can vary. Please just provide your best estimate.","1 | 2 | 3 | 4 | 5 | 0"," Same routine every day  |  Same routine on weekdays only  |  Same routine 3-5 days a week  |  Same routine on weekends only  |  Same routine on most weekends and same routine on most weekdays  |  No daily routine/my routine varies a lot","de","Dog Environment",6,TRUE,0,"Same routine every day",0.000153769940874268,0.743058888854618,0.713301150144058,0.014221249357977,1,1
"62","de_routine_consistency","factor","xSame routine on weekdays only",0.00263548972363764,1.00263896567962,0.031515568790976,0.083625008995309,0.93335458227555,0.99736798013048,0.942580558541548,1.06652411445297,"de_routine_consistency|Same routine on weekdays only","HLES_dog_owner","How consistent is your dog's daily routine?  We understand that this can vary. Please just provide your best estimate.","1 | 2 | 3 | 4 | 5 | 0"," Same routine every day  |  Same routine on weekdays only  |  Same routine 3-5 days a week  |  Same routine on weekends only  |  Same routine on most weekends and same routine on most weekdays  |  No daily routine/my routine varies a lot","de","Dog Environment",6,TRUE,0,"Same routine every day",0.000153769940874268,0.743058888854618,0.713301150144058,0.014221249357977,1,1
"63","de_routine_consistency","factor","xSame routine on weekends only",-0.250007366389193,0.778795046142864,0.31787640699483,-0.786492362716491,0.431579091641929,1.28403487535353,0.417682512037734,1.45211184671737,"de_routine_consistency|Same routine on weekends only","HLES_dog_owner","How consistent is your dog's daily routine?  We understand that this can vary. Please just provide your best estimate.","1 | 2 | 3 | 4 | 5 | 0"," Same routine every day  |  Same routine on weekdays only  |  Same routine 3-5 days a week  |  Same routine on weekends only  |  Same routine on most weekends and same routine on most weekdays  |  No daily routine/my routine varies a lot","de","Dog Environment",6,TRUE,0,"Same routine every day",0.000153769940874268,0.743058888854618,0.713301150144058,0.014221249357977,1,1
"64","de_routine_toys_include_tennis_balls","factor","xNo",0.0926378612680006,1.09706437382118,0.0250650933307706,3.69589133563193,0.000219116682945258,0.911523538511147,1.0444716725582,1.15230529647571,"de_routine_toys_include_tennis_balls|No","HLES_dog_owner","Tennis ball","1 | 0 | 99"," Yes  |  No  |  Unknown","de","Dog Environment",3,TRUE,11262,"Yes",0.000183146915311983,0.117832403448271,0.915057764644876,0.0164169738076761,1,1
"65","de_routine_toys_include_tennis_balls","factor","xUnknown",0.667796814555619,1.94993651289444,0.335710902536087,1.9892020470912,0.0466789060587104,0.512837209512848,1.00986386674464,3.76511382328763,"de_routine_toys_include_tennis_balls|Unknown","HLES_dog_owner","Tennis ball","1 | 0 | 99"," Yes  |  No  |  Unknown","de","Dog Environment",3,TRUE,11262,"Yes",0.000183146915311983,0.117832403448271,0.915057764644876,0.0164169738076761,1,1
"66","de_routine_toys","factor","xNo",0.115805649333671,1.12277763834485,0.0198336567099687,5.83884510189514,5.25639104009417e-09,0.890648304569156,1.07996906423649,1.16728308885261,"de_routine_toys|No","HLES_dog_owner","Does your dog regularly lick, chew, or play with toys?","True | False","Yes | No","de","Dog Environment",2,TRUE,0,"Yes",5.17857178311382e-09,0.062206188656316,0.596457934523243,1.04044435031322e-06,1,1
"67","de_stairs_in_home","factor","xNo",0.107917187185621,1.11395549177726,0.0186765768561549,5.77821021575784,7.54994417434227e-09,0.897701934575993,1.07391598760232,1.15548781467647,"de_stairs_in_home|No","HLES_dog_owner","Is there a staircase with more than 8 stairs that your dog uses regularly?","True | False","Yes | No","de","Dog Environment",2,TRUE,0,"Yes",7.43128732815807e-09,0.380333225454178,0.263203380820837,1.44327687220052e-06,1,1
"68","de_wood_fireplace_present","factor","xUnknown",0.0763686380114749,1.07936039409635,0.118125934027098,0.64650187649696,0.517954382258601,0.926474609842629,0.856283352515152,1.36055297223965,"de_wood_fireplace_present|Unknown","HLES_dog_owner","Wood burning fireplace or wood stove present:","1 | 0 | 99"," Yes  |  No  |  Unknown","de","Dog Environment",3,TRUE,0,"No",4.78067436095305e-05,0.302867844224634,0.939964750070005,0.00497402528900239,1,1
"69","de_wood_fireplace_present","factor","xYes",-0.0947663233311996,0.909585458536246,0.0216481911736312,-4.37756312160762,1.20013609713831e-05,1.099401920529,0.871799338143544,0.949009330681975,"de_wood_fireplace_present|Yes","HLES_dog_owner","Wood burning fireplace or wood stove present:","1 | 0 | 99"," Yes  |  No  |  Unknown","de","Dog Environment",3,TRUE,0,"No",4.78067436095305e-05,0.302867844224634,0.939964750070005,0.00497402528900239,1,1
"70","df_appetite_change_last_year","factor","xDon't Know",-0.0455155501025301,0.955504744259689,0.173166503578651,-0.26284269279513,0.792671828012981,1.0465672787159,0.680508027528309,1.34162901739582,"df_appetite_change_last_year|Don't Know","HLES_dog_owner","In the past 12 months, has your dog's appetite stayed about the same? How has your dog's appetite changed in the past 12 months?","0 | 1 | 2 | 99","Yes | Eats less than usual  |  Eats more than usual | Don't Know","df","Diet Survey",4,TRUE,9881,"Yes",1.01422249346461e-21,0.00700022278151571,0.375906224430999,7.38669393728297e-19,1,0.999676460153534
"71","df_appetite_change_last_year","factor","xEats less than usual",0.339052152424839,1.40361654531031,0.0353254894898496,9.59794633623582,8.15530960957644e-22,0.712445292370732,1.30972273912401,1.50424158290673,"df_appetite_change_last_year|Eats less than usual","HLES_dog_owner","In the past 12 months, has your dog's appetite stayed about the same? How has your dog's appetite changed in the past 12 months?","0 | 1 | 2 | 99","Yes | Eats less than usual  |  Eats more than usual | Don't Know","df","Diet Survey",4,TRUE,9881,"Yes",1.01422249346461e-21,0.00700022278151571,0.375906224430999,7.38669393728297e-19,1,0.999676460153534
"72","df_appetite_change_last_year","factor","xEats more than usual",0.210270613782361,1.23401195541908,0.0644427271132076,3.26290681977154,0.00110275771411451,0.810364920379065,1.08759103364368,1.40014532945858,"df_appetite_change_last_year|Eats more than usual","HLES_dog_owner","In the past 12 months, has your dog's appetite stayed about the same? How has your dog's appetite changed in the past 12 months?","0 | 1 | 2 | 99","Yes | Eats less than usual  |  Eats more than usual | Don't Know","df","Diet Survey",4,TRUE,9881,"Yes",1.01422249346461e-21,0.00700022278151571,0.375906224430999,7.38669393728297e-19,1,0.999676460153534
"73","df_appetite","factor","xPoor (does not eat without encouragement)",0.123432075379832,1.13137315384034,0.0426571390290985,2.89358541592846,0.00380870682565742,0.88388167653227,1.0406292926001,1.23002996584157,"df_appetite|Poor (does not eat without encouragement)","HLES_dog_owner","How would you assess your dog's appetite?","1 | 2 | 3"," Poor (does not eat without encouragement)  |  Average (eats without prompting to do so and seems full afterwards)  |  Voracious (always ready for more food)","df","Diet Survey",3,TRUE,9881,"Average (eats without prompting to do so and seems full afterwards)",0.000227303190517435,0.092089965278753,0.994756042121891,0.0194761662274697,1,1
"74","df_appetite","factor","xVoracious (always ready for more food)",-0.0472639002035958,0.953835646951882,0.0203683041171132,-2.320463202623,0.020315833295971,1.0483986451918,0.916507486921904,0.992684134476297,"df_appetite|Voracious (always ready for more food)","HLES_dog_owner","How would you assess your dog's appetite?","1 | 2 | 3"," Poor (does not eat without encouragement)  |  Average (eats without prompting to do so and seems full afterwards)  |  Voracious (always ready for more food)","df","Diet Survey",3,TRUE,9881,"Average (eats without prompting to do so and seems full afterwards)",0.000227303190517435,0.092089965278753,0.994756042121891,0.0194761662274697,1,1
"75","df_ever_overweight","factor","xUnknown",0.176283676400382,1.19277637317048,0.0483742201793822,3.64416575082107,0.000268260507175192,0.838380120945834,1.0848827830148,1.31140017951074,"df_ever_overweight|Unknown","HLES_dog_owner","Has your dog ever been considered overweight?","1 | 0 | 99"," Yes  |  No  |  Unknown","df","Diet Survey",3,TRUE,9881,"No",6.08405918257149e-05,0.371285786716848,0.502616827526993,0.00600825382924383,1,1
"76","df_ever_overweight","factor","xYes",0.062507334079899,1.0645022660339,0.020815483268837,3.00292495122989,0.00267398363498624,0.93940617310828,1.02194710752437,1.10882947468423,"df_ever_overweight|Yes","HLES_dog_owner","Has your dog ever been considered overweight?","1 | 0 | 99"," Yes  |  No  |  Unknown","df","Diet Survey",3,TRUE,9881,"No",6.08405918257149e-05,0.371285786716848,0.502616827526993,0.00600825382924383,1,1
"77","df_ever_underweight","factor","xUnknown",0.14293629380008,1.15365630426576,0.033887637614358,4.21794801475093,2.46535637612707e-05,0.866809288262372,1.07952134579288,1.23288240066674,"df_ever_underweight|Unknown","HLES_dog_owner","Has your dog ever been considered underweight?","1 | 0 | 99"," Yes  |  No  |  Unknown","df","Diet Survey",3,TRUE,9881,"No",8.54194921986519e-06,0.000344943476301943,0.635107500683762,0.00103686592310098,1,0.113914047022952
"78","df_ever_underweight","factor","xYes",0.0817204120139664,1.08515237184653,0.0279625926918822,2.92249051847365,0.00347244193395686,0.921529571278883,1.02728021047185,1.14628478006335,"df_ever_underweight|Yes","HLES_dog_owner","Has your dog ever been considered underweight?","1 | 0 | 99"," Yes  |  No  |  Unknown","df","Diet Survey",3,TRUE,9881,"No",8.54194921986519e-06,0.000344943476301943,0.635107500683762,0.00103686592310098,1,0.113914047022952
"79","df_primary_diet_component_change_health_condition_specific","factor","xYes",0.208830226759943,1.23223578011001,0.0412331580137683,5.06461878787483,4.09218404654485e-07,0.811533000535599,1.13656973524913,1.33595411763318,"df_primary_diet_component_change_health_condition_specific|Yes","HLES_dog_owner","What were the reasons for the diet change? Health diagnosis prompted change to a condition-specific diet","True | False","Yes | No","df","Diet Survey",2,TRUE,39411,"No",3.92457458429152e-07,1.72192417492456e-08,0.962159212448703,6.48415853137304e-05,1,4.54918245818603e-05
"80","df_primary_diet_component_change_recent","factor","xYes",0.103555549384807,1.10910740188775,0.0216187037056763,4.79009059907775,1.66706025906738e-06,0.901625936584637,1.06309415340919,1.15711221341721,"df_primary_diet_component_change_recent|Yes","HLES_dog_owner","Have you made any changes to the primary component of your dog's diet in the past 12 months? ","True | False","Yes | No","df","Diet Survey",2,TRUE,9881,"No",1.64983722210131e-06,0.68592636633536,0.118684783788952,0.000234457480859519,1,1
"81","df_treats_other","factor","xYes",-0.0763383097983012,0.926502708588187,0.0206854526841045,-3.69043457564565,0.00022387126360983,1.07932765952062,0.889691013780324,0.96483751743636,"df_treats_other|Yes","HLES_dog_owner","Other","True | False","Yes | No","df","Diet Survey",2,TRUE,10216,"No",0.000223109040571922,0.0397523851833346,0.00822085101059507,0.0194083874928842,1,1
"82","df_weight_change_last_year","factor","xDon't know",0.299984731717421,1.34983819770763,0.177578269115278,1.68930992070139,0.0911600531961658,0.740829531790001,0.953074427576933,1.91177426155786,"df_weight_change_last_year|Don't know","HLES_dog_owner","In the past 12 months, has your dog's weight stayed about the same? How has your dog's weight changed in the past 12 months?","0 | 1 | 2 | 3 | 99","Yes | Lost weight | Gained weight | My dog is a puppy who was growing to his/her full size during the past year | Don't know","df","Diet Survey",5,TRUE,9881,"Yes",7.5128973846899e-14,0.242083236141983,0.39055958777123,2.73586288612788e-11,1,1
"83","df_weight_change_last_year","factor","xGained weight",-0.00188149830956375,0.998120270598807,0.0459038458799063,-0.0409878142778305,0.967305610496945,1.00188326943813,0.912240713962157,1.09208464315655,"df_weight_change_last_year|Gained weight","HLES_dog_owner","In the past 12 months, has your dog's weight stayed about the same? How has your dog's weight changed in the past 12 months?","0 | 1 | 2 | 3 | 99","Yes | Lost weight | Gained weight | My dog is a puppy who was growing to his/her full size during the past year | Don't know","df","Diet Survey",5,TRUE,9881,"Yes",7.5128973846899e-14,0.242083236141983,0.39055958777123,2.73586288612788e-11,1,1
"84","df_weight_change_last_year","factor","xLost weight",0.256760393410904,1.29273534174173,0.0335794620193485,7.64635220370592,2.06760859129299e-14,0.773553540087082,1.21039391623108,1.38067834064449,"df_weight_change_last_year|Lost weight","HLES_dog_owner","In the past 12 months, has your dog's weight stayed about the same? How has your dog's weight changed in the past 12 months?","0 | 1 | 2 | 3 | 99","Yes | Lost weight | Gained weight | My dog is a puppy who was growing to his/her full size during the past year | Don't know","df","Diet Survey",5,TRUE,9881,"Yes",7.5128973846899e-14,0.242083236141983,0.39055958777123,2.73586288612788e-11,1,1
"85","df_weight_change_last_year","factor","xMy dog is a puppy who was growing to his/her full size during the past year",0.332444322460799,1.39437226180734,0.128584512238288,2.58541496696528,0.00972618604489206,0.717168597935124,1.08374573045769,1.79403152405188,"df_weight_change_last_year|My dog is a puppy who was growing to his/her full size during the past year","HLES_dog_owner","In the past 12 months, has your dog's weight stayed about the same? How has your dog's weight changed in the past 12 months?","0 | 1 | 2 | 3 | 99","Yes | Lost weight | Gained weight | My dog is a puppy who was growing to his/her full size during the past year | Don't know","df","Diet Survey",5,TRUE,9881,"Yes",7.5128973846899e-14,0.242083236141983,0.39055958777123,2.73586288612788e-11,1,1
"86","dt_weight_change","factor","xI don't know",1.47054506655855,4.35160640988437,0.418105446756837,3.51716314141632,0.000436185604169639,0.229800194642735,1.91759816876399,9.87510243543489,"dt_weight_change|I don't know","HLES_dog_owner","In the past 12 months, has your dog's weight stayed about the same?","1 | 0 | 2 | 99","Yes | No | My dog is a puppy who was growing to their full size during the past year | I don't know","dt","Comprehensive Diet Survey",4,TRUE,40307,"Yes",5.24777592485223e-05,0.724528842219464,0.731285293104786,0.00527174194101754,1,1
"87","dt_weight_change","factor","xMy dog is a puppy who was growing to their full size during the past year",0.750709512347545,2.11850258724739,0.522004074359496,1.43812960323858,0.150397284550416,0.47203152170766,0.761549829215113,5.89331523690245,"dt_weight_change|My dog is a puppy who was growing to their full size during the past year","HLES_dog_owner","In the past 12 months, has your dog's weight stayed about the same?","1 | 0 | 2 | 99","Yes | No | My dog is a puppy who was growing to their full size during the past year | I don't know","dt","Comprehensive Diet Survey",4,TRUE,40307,"Yes",5.24777592485223e-05,0.724528842219464,0.731285293104786,0.00527174194101754,1,1
"88","dt_weight_change","factor","xNo",0.300340175482521,1.35031807455846,0.105264471662116,2.85319605694285,0.00432819095142632,0.740566255344682,1.09858787179403,1.65972968507441,"dt_weight_change|No","HLES_dog_owner","In the past 12 months, has your dog's weight stayed about the same?","1 | 0 | 2 | 99","Yes | No | My dog is a puppy who was growing to their full size during the past year | I don't know","dt","Comprehensive Diet Survey",4,TRUE,40307,"Yes",5.24777592485223e-05,0.724528842219464,0.731285293104786,0.00527174194101754,1,1
"89","hs_chronic_condition_present","factor","xYes",0.308459964006487,1.36132700637736,0.0193168376082571,15.9684504400779,2.11987116619708e-57,0.734577361144923,1.31075021696662,1.41385535878919,"hs_chronic_condition_present|Yes","HLES_dog_owner","Does your dog have any ongoing medical conditions?","True | False","Yes | No","hs","Health Status",2,TRUE,0,"No",9.02918606781633e-58,0.000115488514366277,0.144098278383446,2.63042219692463e-54,1,0.055474760717514
"90","hs_chronic_condition_recently_changed_or_treated","factor","xYes",0.198553758342474,1.21963759134726,0.0271339255865257,7.31754635757801,2.52545907454605e-13,0.819915692247039,1.15646997619755,1.28625548854996,"hs_chronic_condition_recently_changed_or_treated|Yes","HLES_dog_owner","In the past three months, has your dog had any changes to the status of, or medications for, these conditions?","True | False","Yes | No","hs","Health Status",2,TRUE,33557,"No",2.32063772543477e-13,3.70555574586163e-06,0.177696719507243,7.51175987410469e-11,1,0.00479934299524229
"91","hs_congenital_condition_present","factor","xYes",0.172285352297126,1.18801678817035,0.0415646437990791,4.14499768432861,3.39817144224186e-05,0.841738946753513,1.09507203601608,1.28885026971309,"hs_congenital_condition_present|Yes","HLES_dog_owner","Was your dog born with a congenital disorder (defect present at birth)?","True | False","Yes | No","hs","Health Status",2,TRUE,0,"No",3.32414215162952e-05,0.0686780920792475,0.427359819074269,0.0035214680424149,1,1
"92","hs_general_health","factor","xFair",0.859081288599059,2.36099062801891,0.036441565184251,23.5742148904825,7.08816393542119e-123,0.423551024782802,2.19824020466529,2.5357905536269,"hs_general_health|Fair","HLES_dog_owner","Would you say that in general your dog's health is:","1 | 2 | 3 | 4 | 5 | 6"," Excellent |  Very good |  Good |  Fair |  Poor |  Very poor","hs","Health Status",6,TRUE,0,"Excellent",3.59258405280488e-208,7.53889629185953e-23,0.762204016386391,2.09321477392056e-204,1,3.98342915030084e-19
"93","hs_general_health","factor","xGood",0.427289340761532,1.53309618477388,0.0279775719042333,15.2725669770106,1.16495449292317e-52,0.65227479523569,1.45129216439465,1.61951119797342,"hs_general_health|Good","HLES_dog_owner","Would you say that in general your dog's health is:","1 | 2 | 3 | 4 | 5 | 6"," Excellent |  Very good |  Good |  Fair |  Poor |  Very poor","hs","Health Status",6,TRUE,0,"Excellent",3.59258405280488e-208,7.53889629185953e-23,0.762204016386391,2.09321477392056e-204,1,3.98342915030084e-19
"94","hs_general_health","factor","xPoor",1.26431135854541,3.54065365549585,0.0696211131627631,18.1598842809315,1.07250520557045e-73,0.282433724758079,3.08902801811809,4.05830838524201,"hs_general_health|Poor","HLES_dog_owner","Would you say that in general your dog's health is:","1 | 2 | 3 | 4 | 5 | 6"," Excellent |  Very good |  Good |  Fair |  Poor |  Very poor","hs","Health Status",6,TRUE,0,"Excellent",3.59258405280488e-208,7.53889629185953e-23,0.762204016386391,2.09321477392056e-204,1,3.98342915030084e-19
"95","hs_general_health","factor","xVery good",0.16823216708904,1.18321128148075,0.0245921235626563,6.84089630000494,7.86992124544978e-12,0.845157594126832,1.12753348522694,1.24163845683177,"hs_general_health|Very good","HLES_dog_owner","Would you say that in general your dog's health is:","1 | 2 | 3 | 4 | 5 | 6"," Excellent |  Very good |  Good |  Fair |  Poor |  Very poor","hs","Health Status",6,TRUE,0,"Excellent",3.59258405280488e-208,7.53889629185953e-23,0.762204016386391,2.09321477392056e-204,1,3.98342915030084e-19
"96","hs_general_health","factor","xVery poor",1.58214725614003,4.86539184532203,0.159809974282744,9.90017840401388,4.15533118692883e-23,0.205533291416493,3.5570283465903,6.65500398140422,"hs_general_health|Very poor","HLES_dog_owner","Would you say that in general your dog's health is:","1 | 2 | 3 | 4 | 5 | 6"," Excellent |  Very good |  Good |  Fair |  Poor |  Very poor","hs","Health Status",6,TRUE,0,"Excellent",3.59258405280488e-208,7.53889629185953e-23,0.762204016386391,2.09321477392056e-204,1,3.98342915030084e-19
"97","hs_health_conditions_cancer","factor","xBoth congenital and non-congenital disorder(s)",NA,NA,0,NA,NA,NA,NA,NA,"hs_health_conditions_cancer|Both congenital and non-congenital disorder(s)","HLES_dog_owner","Cancer or Tumors","0 | 1 | 2 | 3"," No disorder(s)  |  Only congenital disorder(s)  |  Only non-congenital disorder(s)  |  Both congenital and non-congenital disorder(s)","hs","Health Status",4,TRUE,0,"No disorder(s)",9.92018018284992e-20,2.89791817363424e-07,0.931536010188264,4.81665086872574e-17,1,0.000510404144105551
"98","hs_health_conditions_cancer","factor","xOnly congenital disorder(s)",NA,NA,0,NA,NA,NA,NA,NA,"hs_health_conditions_cancer|Only congenital disorder(s)","HLES_dog_owner","Cancer or Tumors","0 | 1 | 2 | 3"," No disorder(s)  |  Only congenital disorder(s)  |  Only non-congenital disorder(s)  |  Both congenital and non-congenital disorder(s)","hs","Health Status",4,TRUE,0,"No disorder(s)",9.92018018284992e-20,2.89791817363424e-07,0.931536010188264,4.81665086872574e-17,1,0.000510404144105551
"99","hs_health_conditions_cancer","factor","xOnly non-congenital disorder(s)",0.244440356296414,1.27690650052025,0.0269552294833697,9.06838342620023,1.20795816415355e-19,0.783142696503284,1.21119694004387,1.34618092001769,"hs_health_conditions_cancer|Only non-congenital disorder(s)","HLES_dog_owner","Cancer or Tumors","0 | 1 | 2 | 3"," No disorder(s)  |  Only congenital disorder(s)  |  Only non-congenital disorder(s)  |  Both congenital and non-congenital disorder(s)","hs","Health Status",4,TRUE,0,"No disorder(s)",9.92018018284992e-20,2.89791817363424e-07,0.931536010188264,4.81665086872574e-17,1,0.000510404144105551
"100","hs_health_conditions_cardiac","factor","xBoth congenital and non-congenital disorder(s)",0.278624575749435,1.32131119847641,0.0968870734991881,2.87576624710179,0.00403048069073765,0.756823979962548,1.09278490994497,1.59762755445358,"hs_health_conditions_cardiac|Both congenital and non-congenital disorder(s)","HLES_dog_owner","Cardiac disorders","0 | 1 | 2 | 3"," No disorder(s)  |  Only congenital disorder(s)  |  Only non-congenital disorder(s)  |  Both congenital and non-congenital disorder(s)","hs","Health Status",4,TRUE,0,"No disorder(s)",2.69149994675202e-17,0.00104631372767624,0.929289220177391,1.12014228869789e-14,1,0.325208830844373
"101","hs_health_conditions_cardiac","factor","xOnly congenital disorder(s)",0.150038684188103,1.16187918821201,0.177917667497781,0.843304019765064,0.399058435248236,0.860674681279798,0.819817490284259,1.64666314636946,"hs_health_conditions_cardiac|Only congenital disorder(s)","HLES_dog_owner","Cardiac disorders","0 | 1 | 2 | 3"," No disorder(s)  |  Only congenital disorder(s)  |  Only non-congenital disorder(s)  |  Both congenital and non-congenital disorder(s)","hs","Health Status",4,TRUE,0,"No disorder(s)",2.69149994675202e-17,0.00104631372767624,0.929289220177391,1.12014228869789e-14,1,0.325208830844373
"102","hs_health_conditions_cardiac","factor","xOnly non-congenital disorder(s)",0.264350187164978,1.30258426473239,0.0308903794735905,8.55768662184878,1.15154875387456e-17,0.767704652263281,1.22606046586653,1.38388424875053,"hs_health_conditions_cardiac|Only non-congenital disorder(s)","HLES_dog_owner","Cardiac disorders","0 | 1 | 2 | 3"," No disorder(s)  |  Only congenital disorder(s)  |  Only non-congenital disorder(s)  |  Both congenital and non-congenital disorder(s)","hs","Health Status",4,TRUE,0,"No disorder(s)",2.69149994675202e-17,0.00104631372767624,0.929289220177391,1.12014228869789e-14,1,0.325208830844373
"103","hs_health_conditions_endocrine","factor","xBoth congenital and non-congenital disorder(s)",0.631385459772712,1.88021373605885,0.244323341935057,2.58422079025318,0.00975992926580232,0.531854427410003,1.16476635003986,3.03511832492705,"hs_health_conditions_endocrine|Both congenital and non-congenital disorder(s)","HLES_dog_owner","Endocrine disorders","0 | 1 | 2 | 3"," No disorder(s)  |  Only congenital disorder(s)  |  Only non-congenital disorder(s)  |  Both congenital and non-congenital disorder(s)","hs","Health Status",4,TRUE,0,"No disorder(s)",8.88784343018978e-14,6.08195970895863e-05,0.843198723379378,3.04617133892492e-11,1,0.0357067528450658
"104","hs_health_conditions_endocrine","factor","xOnly congenital disorder(s)",-0.0890799699506243,0.914772416344333,0.70783793820585,-0.125847973303627,0.899852266415584,1.09316807342777,0.228454814691067,3.66290627245498,"hs_health_conditions_endocrine|Only congenital disorder(s)","HLES_dog_owner","Endocrine disorders","0 | 1 | 2 | 3"," No disorder(s)  |  Only congenital disorder(s)  |  Only non-congenital disorder(s)  |  Both congenital and non-congenital disorder(s)","hs","Health Status",4,TRUE,0,"No disorder(s)",8.88784343018978e-14,6.08195970895863e-05,0.843198723379378,3.04617133892492e-11,1,0.0357067528450658
