"","Variable","Type","y","coef","exp(coef)","se(coef)","z","Pr(>|z|)","exp(-coef)","lower .95","upper .95","Variable.y","DataFile","SurveyText","Values","ValueLabels","variable_group","variable_group_name","num.values","make.factor","num.na","Ref","score.pval","zph.pval","score.pval.xrand","score.pval.adjust","score.pval.xrand.adjust","zph.pval.adjust"
"11","db_energetic_frequency","factor","xSeldom",0.149406439686976,1.16114482865614,0.0339627728570976,4.39912372042241,1.08688853455016e-05,0.861219010170638,1.08636865808333,1.24106794050339,"db_energetic_frequency|Seldom","HLES_dog_owner","Active, energetic, always on the go:","0 | 1 | 2 | 3 | 4 ","Never | Seldom | Sometimes | Usually | Always","db","Dog Behavior",5,TRUE,415,"Sometimes",1.09875716456103e-16,0.877706414664158,0.202722688849653,9.04185070772993e-14,1,1
"12","db_energetic_frequency","factor","xUsually",-0.11373687489787,0.892492762238545,0.044270965337617,-2.5691076313899,0.0101960783747189,1.12045726566096,0.818316275271942,0.973392995738086,"db_energetic_frequency|Usually","HLES_dog_owner","Active, energetic, always on the go:","0 | 1 | 2 | 3 | 4 ","Never | Seldom | Sometimes | Usually | Always","db","Dog Behavior",5,TRUE,415,"Sometimes",1.09875716456103e-16,0.877706414664158,0.202722688849653,9.04185070772993e-14,1,1
"13","db_playful_frequency","factor","xAlways",-0.00267704974939319,0.997326530352871,0.0844912457657906,-0.0316843446339276,0.974723779791374,1.00268063624677,0.845119832171105,1.17694576589266,"db_playful_frequency|Always","HLES_dog_owner","Playful, puppyish, boisterous:","0 | 1 | 2 | 3 | 4 ","Never | Seldom | Sometimes | Usually | Always","db","Dog Behavior",5,TRUE,119,"Sometimes",2.69662168088884e-08,0.763020010384669,0.0182447269433986,6.47235652857532e-06,1,1
"14","db_playful_frequency","factor","xNever",0.224182719490447,1.2512996353732,0.0425224451824969,5.27210320404447,1.34869197243737e-07,0.799169097257626,1.15124073225698,1.3600550550496,"db_playful_frequency|Never","HLES_dog_owner","Playful, puppyish, boisterous:","0 | 1 | 2 | 3 | 4 ","Never | Seldom | Sometimes | Usually | Always","db","Dog Behavior",5,TRUE,119,"Sometimes",2.69662168088884e-08,0.763020010384669,0.0182447269433986,6.47235652857532e-06,1,1
"15","db_playful_frequency","factor","xSeldom",0.0663580752902908,1.06860929124891,0.0359902211684126,1.84378070309085,0.0652151060695507,0.935795718967848,0.995827268144293,1.14671073375151,"db_playful_frequency|Seldom","HLES_dog_owner","Playful, puppyish, boisterous:","0 | 1 | 2 | 3 | 4 ","Never | Seldom | Sometimes | Usually | Always","db","Dog Behavior",5,TRUE,119,"Sometimes",2.69662168088884e-08,0.763020010384669,0.0182447269433986,6.47235652857532e-06,1,1
"16","db_playful_frequency","factor","xUsually",-0.0904478594900232,0.913521964160295,0.0423280197738096,-2.13683181904928,0.0326116731170753,1.094664429792,0.840793446524126,0.992541488582283,"db_playful_frequency|Usually","HLES_dog_owner","Playful, puppyish, boisterous:","0 | 1 | 2 | 3 | 4 ","Never | Seldom | Sometimes | Usually | Always","db","Dog Behavior",5,TRUE,119,"Sometimes",2.69662168088884e-08,0.763020010384669,0.0182447269433986,6.47235652857532e-06,1,1
"17","db_pulls_leash_frequency","factor","xAlways",0.0807489145956359,1.08409866104033,0.0776874336346004,1.03940767274454,0.298615177119655,0.922425269892294,0.930981700746924,1.26239850463926,"db_pulls_leash_frequency|Always","HLES_dog_owner","Pulls excessively hard when on the leash:","0 | 1 | 2 | 3 | 4 ","Never | Seldom | Sometimes | Usually | Always","db","Dog Behavior",5,TRUE,366,"Seldom",5.40776062860933e-06,0.715979501100108,0.180957457427808,0.00103836455985225,1,1
"18","db_pulls_leash_frequency","factor","xNever",0.14729512795488,1.15869587611756,0.0363830390415743,4.04845586941123,5.15566526852917e-05,0.863039232823279,1.07894712545007,1.24433913549917,"db_pulls_leash_frequency|Never","HLES_dog_owner","Pulls excessively hard when on the leash:","0 | 1 | 2 | 3 | 4 ","Never | Seldom | Sometimes | Usually | Always","db","Dog Behavior",5,TRUE,366,"Seldom",5.40776062860933e-06,0.715979501100108,0.180957457427808,0.00103836455985225,1,1
"19","db_pulls_leash_frequency","factor","xSometimes",-0.0511974331634562,0.950091072527982,0.0358789619373775,-1.42694856258147,0.153594721582514,1.05253067723205,0.885574310200866,1.01930807578714,"db_pulls_leash_frequency|Sometimes","HLES_dog_owner","Pulls excessively hard when on the leash:","0 | 1 | 2 | 3 | 4 ","Never | Seldom | Sometimes | Usually | Always","db","Dog Behavior",5,TRUE,366,"Seldom",5.40776062860933e-06,0.715979501100108,0.180957457427808,0.00103836455985225,1,1
"20","db_pulls_leash_frequency","factor","xUsually",0.036487820064404,1.03716167137846,0.0519630034482114,0.70218843490772,0.482561657008679,0.964169837351329,0.936732245089061,1.14835838972777,"db_pulls_leash_frequency|Usually","HLES_dog_owner","Pulls excessively hard when on the leash:","0 | 1 | 2 | 3 | 4 ","Never | Seldom | Sometimes | Usually | Always","db","Dog Behavior",5,TRUE,366,"Seldom",5.40776062860933e-06,0.715979501100108,0.180957457427808,0.00103836455985225,1,1
"21","db_training_obeys_sit_command_frequency","factor","xAlways",-0.0417733228896362,0.95908715903999,0.032825887253482,-1.27257254517028,0.203169766122247,1.04265810523515,0.899324925699118,1.0228207318065,"db_training_obeys_sit_command_frequency|Always","HLES_dog_owner","Obeys a """"""""sit"""""""" command immediately:","0 | 1 | 2 | 3 | 4 ","Never | Seldom | Sometimes | Usually | Always","db","Dog Behavior",5,TRUE,181,"Usually",2.79442434102933e-09,0.48058687105146,0.769535840667383,8.04851971136392e-07,1,1
"22","db_training_obeys_sit_command_frequency","factor","xNever",0.375423116940118,1.45560717639388,0.0747876274348336,5.019855955014,5.17102407896586e-07,0.686998536567672,1.25714347094275,1.68540210480548,"db_training_obeys_sit_command_frequency|Never","HLES_dog_owner","Obeys a """"""""sit"""""""" command immediately:","0 | 1 | 2 | 3 | 4 ","Never | Seldom | Sometimes | Usually | Always","db","Dog Behavior",5,TRUE,181,"Usually",2.79442434102933e-09,0.48058687105146,0.769535840667383,8.04851971136392e-07,1,1
"23","db_training_obeys_sit_command_frequency","factor","xSeldom",0.229732500633332,1.25826338025005,0.0783275971663817,2.93297010178085,0.00335736221393945,0.794746168168123,1.07919266716336,1.46704734219495,"db_training_obeys_sit_command_frequency|Seldom","HLES_dog_owner","Obeys a """"""""sit"""""""" command immediately:","0 | 1 | 2 | 3 | 4 ","Never | Seldom | Sometimes | Usually | Always","db","Dog Behavior",5,TRUE,181,"Usually",2.79442434102933e-09,0.48058687105146,0.769535840667383,8.04851971136392e-07,1,1
"24","db_training_obeys_sit_command_frequency","factor","xSometimes",0.13850123636949,1.14855110160284,0.0430137978440257,3.21992577525276,0.00128223791622128,0.870662174808302,1.05569122478718,1.24957904548182,"db_training_obeys_sit_command_frequency|Sometimes","HLES_dog_owner","Obeys a """"""""sit"""""""" command immediately:","0 | 1 | 2 | 3 | 4 ","Never | Seldom | Sometimes | Usually | Always","db","Dog Behavior",5,TRUE,181,"Usually",2.79442434102933e-09,0.48058687105146,0.769535840667383,8.04851971136392e-07,1,1
"25","db_training_obeys_stay_command_frequency","factor","xAlways",-0.0458381616430931,0.955196537120392,0.0432254660100524,-1.06044343472047,0.288942910873275,1.04690496786627,0.877605135540103,1.03964800065267,"db_training_obeys_stay_command_frequency|Always","HLES_dog_owner","Obeys a """"""""stay"""""""" command immediately:","0 | 1 | 2 | 3 | 4 ","Never | Seldom | Sometimes | Usually | Always","db","Dog Behavior",5,TRUE,525,"Usually",4.27074011762794e-09,0.767077983649547,0.762910107336604,1.1714870765077e-06,1,1
"26","db_training_obeys_stay_command_frequency","factor","xNever",0.316171264316495,1.37186518706137,0.0615648691465462,5.13557924672747,2.8127632210719e-07,0.728934598990787,1.21592650053274,1.54780251162085,"db_training_obeys_stay_command_frequency|Never","HLES_dog_owner","Obeys a """"""""stay"""""""" command immediately:","0 | 1 | 2 | 3 | 4 ","Never | Seldom | Sometimes | Usually | Always","db","Dog Behavior",5,TRUE,525,"Usually",4.27074011762794e-09,0.767077983649547,0.762910107336604,1.1714870765077e-06,1,1
"27","db_training_obeys_stay_command_frequency","factor","xSeldom",0.158580382243597,1.17184611605943,0.0478113398435735,3.31679435804208,0.000910566111069912,0.853354366495406,1.06702230669826,1.28696777106076,"db_training_obeys_stay_command_frequency|Seldom","HLES_dog_owner","Obeys a """"""""stay"""""""" command immediately:","0 | 1 | 2 | 3 | 4 ","Never | Seldom | Sometimes | Usually | Always","db","Dog Behavior",5,TRUE,525,"Usually",4.27074011762794e-09,0.767077983649547,0.762910107336604,1.1714870765077e-06,1,1
"28","db_training_obeys_stay_command_frequency","factor","xSometimes",0.121055890933726,1.12868799403035,0.0345447189967747,3.5043240891619,0.000457767888937817,0.88598443971143,1.05479821775552,1.20775383047105,"db_training_obeys_stay_command_frequency|Sometimes","HLES_dog_owner","Obeys a """"""""stay"""""""" command immediately:","0 | 1 | 2 | 3 | 4 ","Never | Seldom | Sometimes | Usually | Always","db","Dog Behavior",5,TRUE,525,"Usually",4.27074011762794e-09,0.767077983649547,0.762910107336604,1.1714870765077e-06,1,1
"29","de_daytime_sleep_avg_hours","numeric","x",0.0143883465497333,1.01449235705565,0.00315575960404619,4.55939246173415,5.13018188497335e-06,0.985714671032408,1.00823690958261,1.02078661546956,"de_daytime_sleep_avg_hours","HLES_dog_owner","How many hours does your dog sleep on an average day?","99 | 0 | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 18 | 19 | 20 | 21 | 22 | 23 | 24","Don't know | 0 | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 18 | 19 | 20 | 21 | 22 | 23 | 24","de","Dog Environment",26,FALSE,5483,NA,5.08127908139653e-06,0.341697745169427,0.472256119722039,0.00100931959019847,1,1
"30","de_drinks_outdoor_water","factor","xYes",-0.128908029922198,0.879054808567093,0.0301228876213564,-4.27940480151064,1.8739376851216e-05,1.13758549552792,0.828657958096306,0.932516666152769,"de_drinks_outdoor_water|Yes","HLES_dog_owner","Does your dog drink from outdoor water sources (such as lake, river, stream, pond, puddles, etc.)?","True | False","Yes | No","de","Dog Environment",2,TRUE,0,"No",1.85211366051106e-05,0.126270810243624,0.14413624495227,0.0028834973920456,1,1
"31","de_eats_grass_frequency","factor","xFrequently",-0.091226512585372,0.912810924317845,0.0316134804650885,-2.8856839311355,0.00390564171056437,1.09551712557265,0.857968583850922,0.971158850379045,"de_eats_grass_frequency|Frequently","HLES_dog_owner","How often do you see your dog eating grass?","1 | 2 | 0"," Frequently  |  Infrequently  |  Never","de","Dog Environment",3,TRUE,0,"Infrequently",1.25771050546522e-05,0.995105517935424,0.801794224720707,0.00206998070014921,1,1
"32","de_eats_grass_frequency","factor","xNever",0.124014736311058,1.13203255286009,0.0419903266422108,2.95341204101023,0.00314282158645996,0.883366823218549,1.04259751344511,1.22913941785685,"de_eats_grass_frequency|Never","HLES_dog_owner","How often do you see your dog eating grass?","1 | 2 | 0"," Frequently  |  Infrequently  |  Never","de","Dog Environment",3,TRUE,0,"Infrequently",1.25771050546522e-05,0.995105517935424,0.801794224720707,0.00206998070014921,1,1
"33","de_home_years_lived_in","numeric","x",-0.00891323897151121,0.991126366185544,0.00242956174950885,-3.66866121979121,0.000243823919143076,1.00895308016939,0.986417986806217,0.995857219644497,"de_home_years_lived_in","HLES_dog_owner","How many years have you lived in this home?","0 | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 | 14 | 15","Less than 1 | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 | 14 | 15+","de","Dog Environment",16,FALSE,0,NA,0.000242623415767563,0.350215590710408,0.991956867626776,0.0325025854798696,1,1
"34","de_nighttime_sleep_avg_hours","numeric","x",0.0393241156754079,1.04010754418309,0.0109305972791429,3.59761819698944,0.000321144569773258,0.961439041176663,1.01806171359089,1.06263077083095,"de_nighttime_sleep_avg_hours","HLES_dog_owner","How many hours does your dog sleep in an average night?","99 | 0 | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 18 | 19 | 20 | 21 | 22 | 23 | 24","Don't know | 0 | 1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 | 14 | 15 | 16 | 17 | 18 | 19 | 20 | 21 | 22 | 23 | 24","de","Dog Environment",26,FALSE,1137,NA,0.000323268644158681,0.473272538548732,0.135015814153484,0.0413813562222685,1,1
"35","de_other_present_animals_cats","factor","xYes",0.164484353105072,1.17878512508031,0.0348188601447648,4.72400165948003,2.31248527531681e-06,0.848331030586993,1.10102398389258,1.26203824025524,"de_other_present_animals_cats|Yes","HLES_dog_owner","Cats","True | False","Yes | No","de","Dog Environment",2,TRUE,17653,"No",2.25692215314368e-06,0.761574607411002,0.220968103186384,0.000481511282090837,1,1
"36","de_recreational_spaces","factor","xNo",0.188184262176294,1.20705590960836,0.0291090152253417,6.46481032489429,1.0142594909873e-10,0.828462038949344,1.14011785735702,1.2779239966454,"de_recreational_spaces|No","HLES_dog_owner","Do you ever take your dog to parks or other open spaces meant for recreational activities?","True | False","Yes | No","de","Dog Environment",2,TRUE,0,"Yes",9.54716264288798e-11,0.0900881693466228,0.242398764938319,3.66637357544044e-08,1,1
"37","de_routine_toys","factor","xNo",0.165107769068487,1.17952022765826,0.0304115457094814,5.42911467393818,5.66342872797952e-08,0.847802332296865,1.11126858794279,1.25196373095593,"de_routine_toys|No","HLES_dog_owner","Does your dog regularly lick, chew, or play with toys?","True | False","Yes | No","de","Dog Environment",2,TRUE,0,"Yes",5.48965837529905e-08,0.427879433714442,0.15762145076125,1.26490806692511e-05,1,1
"38","de_stairs_in_home","factor","xNo",0.111812891032353,1.11830359643661,0.027810553364582,4.02052018047048,5.8069774300397e-05,0.894211556849525,1.05897896998146,1.18095162345381,"de_stairs_in_home|No","HLES_dog_owner","Is there a staircase with more than 8 stairs that your dog uses regularly?","True | False","Yes | No","de","Dog Environment",2,TRUE,0,"Yes",5.75756679543645e-05,0.110576289789293,0.515498073554509,0.00829149123169593,1,1
"39","df_appetite_change_last_year","factor","xDon't Know",0.179530370893126,1.19665524700421,0.236923158771685,0.757757797185765,0.448595991453877,0.835662570739125,0.752141741013727,1.90387489763923,"df_appetite_change_last_year|Don't Know","HLES_dog_owner","In the past 12 months, has your dog's appetite stayed about the same? How has your dog's appetite changed in the past 12 months?","0 | 1 | 2 | 99","Yes | Eats less than usual  |  Eats more than usual | Don't Know","df","Diet Survey",4,TRUE,9881,"Yes",1.67789299129021e-10,0.00430708967786277,0.666124963120386,5.68550427813031e-08,1,1
"40","df_appetite_change_last_year","factor","xEats less than usual",0.43862547428801,1.55057444862561,0.070967669319709,6.18063800731576,6.38430570104657e-10,0.644922274377972,1.34922640970067,1.78197010038072,"df_appetite_change_last_year|Eats less than usual","HLES_dog_owner","In the past 12 months, has your dog's appetite stayed about the same? How has your dog's appetite changed in the past 12 months?","0 | 1 | 2 | 99","Yes | Eats less than usual  |  Eats more than usual | Don't Know","df","Diet Survey",4,TRUE,9881,"Yes",1.67789299129021e-10,0.00430708967786277,0.666124963120386,5.68550427813031e-08,1,1
"41","df_appetite_change_last_year","factor","xEats more than usual",0.334102350613765,1.3966860879375,0.103441748541327,3.22985985180137,0.00123850912730191,0.715980497433544,1.14037852751765,1.71060045517031,"df_appetite_change_last_year|Eats more than usual","HLES_dog_owner","In the past 12 months, has your dog's appetite stayed about the same? How has your dog's appetite changed in the past 12 months?","0 | 1 | 2 | 99","Yes | Eats less than usual  |  Eats more than usual | Don't Know","df","Diet Survey",4,TRUE,9881,"Yes",1.67789299129021e-10,0.00430708967786277,0.666124963120386,5.68550427813031e-08,1,1
"42","df_ever_malnourished","factor","xUnknown",0.163139413437332,1.17720079585828,0.0403466445414158,4.04344438779461,5.26716537855175e-05,0.849472752242675,1.08769572330411,1.27407112492793,"df_ever_malnourished|Unknown","HLES_dog_owner","Has your dog ever been malnourished?","1 | 0 | 99"," Yes  |  No  |  Unknown","df","Diet Survey",3,TRUE,9881,"No",2.07717233036531e-05,0.578725158778323,0.649376643994692,0.00314878192854086,1,1
"43","df_ever_malnourished","factor","xYes",0.149467494344715,1.16121572412047,0.0510236509346269,2.92937670289837,0.00339642529381117,0.861166430343872,1.05070669029104,1.28334764630757,"df_ever_malnourished|Yes","HLES_dog_owner","Has your dog ever been malnourished?","1 | 0 | 99"," Yes  |  No  |  Unknown","df","Diet Survey",3,TRUE,9881,"No",2.07717233036531e-05,0.578725158778323,0.649376643994692,0.00314878192854086,1,1
"44","df_ever_overweight","factor","xUnknown",0.236455945195033,1.26675174788965,0.0629789087173808,3.75452592003671,0.000173669873426467,0.789420659309099,1.11965382456817,1.43317510785119,"df_ever_overweight|Unknown","HLES_dog_owner","Has your dog ever been considered overweight?","1 | 0 | 99"," Yes  |  No  |  Unknown","df","Diet Survey",3,TRUE,9881,"No",5.9099808439436e-06,0.86994689208576,0.964770820362108,0.00109819138239796,1,1
"45","df_ever_overweight","factor","xYes",0.116707037298941,1.12379015286137,0.0309136090153533,3.7752640670644,0.000159838247688012,0.889845846623429,1.05772193443437,1.1939851737532,"df_ever_overweight|Yes","HLES_dog_owner","Has your dog ever been considered overweight?","1 | 0 | 99"," Yes  |  No  |  Unknown","df","Diet Survey",3,TRUE,9881,"No",5.9099808439436e-06,0.86994689208576,0.964770820362108,0.00109819138239796,1,1
"46","df_ever_underweight","factor","xUnknown",0.221373007386251,1.24778877820037,0.0459350197452229,4.81926444386199,1.44088463704051e-06,0.801417689813061,1.14035774326103,1.36534069611379,"df_ever_underweight|Unknown","HLES_dog_owner","Has your dog ever been considered underweight?","1 | 0 | 99"," Yes  |  No  |  Unknown","df","Diet Survey",3,TRUE,9881,"No",2.43405633453766e-08,0.222413144955576,0.439247467566894,6.09616118642025e-06,1,1
"47","df_ever_underweight","factor","xYes",0.16988851158227,1.18517271092416,0.0406546206959374,4.17882416989926,2.93020110872498e-05,0.843758880695312,1.09440071281244,1.28347353786862,"df_ever_underweight|Yes","HLES_dog_owner","Has your dog ever been considered underweight?","1 | 0 | 99"," Yes  |  No  |  Unknown","df","Diet Survey",3,TRUE,9881,"No",2.43405633453766e-08,0.222413144955576,0.439247467566894,6.09616118642025e-06,1,1
"48","df_primary_diet_component_change_health_condition_specific","factor","xYes",0.457244870290618,1.57971566232561,0.0648158114491098,7.05452666668571,1.73189237680897e-12,0.633025311990534,1.39125777796348,1.79370179511215,"df_primary_diet_component_change_health_condition_specific|Yes","HLES_dog_owner","What were the reasons for the diet change? Health diagnosis prompted change to a condition-specific diet","True | False","Yes | No","df","Diet Survey",2,TRUE,39411,"No",1.14426945482707e-12,0.00102461263482455,0.461539271632257,5.07035777090699e-10,1,0.351999252222314
"49","df_secondary_diet_component_change_health_condition_specific","factor","xYes",0.608428863131473,1.83754209949368,0.132938159999652,4.57678113743312,4.7218500526192e-06,0.544205218631748,1.41605502978816,2.38448428654413,"df_secondary_diet_component_change_health_condition_specific|Yes","HLES_dog_owner","What were the reasons for the diet change? Health diagnosis prompted change to a condition-specific diet","True | False","Yes | No","df","Diet Survey",2,TRUE,47568,"No",3.59837396939254e-06,0.750656361176387,0.255055655518801,0.00074029005842313,1,1
"50","df_secondary_diet_component_change_other","factor","xYes",-0.463115279587045,0.629320080567357,0.123787362848097,-3.74121613815579,0.000183131940281368,1.58901651302539,0.493746005705204,0.802120440933282,"df_secondary_diet_component_change_other|Yes","HLES_dog_owner","What were the reasons for the diet change? Other","True | False","Yes | No","df","Diet Survey",2,TRUE,47568,"No",0.000163832627608239,0.375372391098531,0.64947784051653,0.0230181381373087,1,1
"51","df_weight_change_last_year","factor","xDon't know",0.486471697696203,1.62656706322169,0.237708253896507,2.04650738761474,0.0407064763712076,0.614791743058741,1.0207851450414,2.59184846488958,"df_weight_change_last_year|Don't know","HLES_dog_owner","In the past 12 months, has your dog's weight stayed about the same? How has your dog's weight changed in the past 12 months?","0 | 1 | 2 | 3 | 99","Yes | Lost weight | Gained weight | My dog is a puppy who was growing to his/her full size during the past year | Don't know","df","Diet Survey",5,TRUE,9881,"Yes",1.79687342254904e-05,0.885531859524294,0.891139348060305,0.00287520381764622,1,1
"52","df_weight_change_last_year","factor","xGained weight",0.0510234844993119,1.05234760684966,0.0638166716996206,0.799532209067169,0.423981878040813,0.95025635397569,0.928620717066018,1.19255952973045,"df_weight_change_last_year|Gained weight","HLES_dog_owner","In the past 12 months, has your dog's weight stayed about the same? How has your dog's weight changed in the past 12 months?","0 | 1 | 2 | 3 | 99","Yes | Lost weight | Gained weight | My dog is a puppy who was growing to his/her full size during the past year | Don't know","df","Diet Survey",5,TRUE,9881,"Yes",1.79687342254904e-05,0.885531859524294,0.891139348060305,0.00287520381764622,1,1
"53","df_weight_change_last_year","factor","xLost weight",0.247115167641685,1.28032655647783,0.0557893990362645,4.42942874292397,9.44830239905439e-06,0.781050736580043,1.14771149439585,1.42826494221466,"df_weight_change_last_year|Lost weight","HLES_dog_owner","In the past 12 months, has your dog's weight stayed about the same? How has your dog's weight changed in the past 12 months?","0 | 1 | 2 | 3 | 99","Yes | Lost weight | Gained weight | My dog is a puppy who was growing to his/her full size during the past year | Don't know","df","Diet Survey",5,TRUE,9881,"Yes",1.79687342254904e-05,0.885531859524294,0.891139348060305,0.00287520381764622,1,1
"54","df_weight_change_last_year","factor","xMy dog is a puppy who was growing to his/her full size during the past year",0.712973461004899,2.04004825299416,0.383321578188571,1.85998780547167,0.0628872512725357,0.490184483887726,0.962402009089005,4.32438506491069,"df_weight_change_last_year|My dog is a puppy who was growing to his/her full size during the past year","HLES_dog_owner","In the past 12 months, has your dog's weight stayed about the same? How has your dog's weight changed in the past 12 months?","0 | 1 | 2 | 3 | 99","Yes | Lost weight | Gained weight | My dog is a puppy who was growing to his/her full size during the past year | Don't know","df","Diet Survey",5,TRUE,9881,"Yes",1.79687342254904e-05,0.885531859524294,0.891139348060305,0.00287520381764622,1,1
